#a,e,i,H,diameter,BV,UB
2.309780334,0.170380689,4.624474517,14.2,,,
3.014992372,0.126754408,11.52510228,11.8,,,
2.270959881,0.195124178,3.823736109,14.2,,,
3.114277611,0.162143019,1.223687212,12,,,
2.39878133,0.109554159,5.276481919,13.6,,,
3.171603287,0.180563055,1.622694133,12.5,,,
2.364961267,0.15948909,4.466480324,13.4,,,
3.108931197,0.151277037,3.887920125,12.3,,,
2.287351375,0.07127111,5.161694615,13.5,,,
1.937523247,0.108677137,16.91336654,13.7,,,
2.264448843,0.194611503,5.871854964,13.5,,,
2.256436467,0.147595902,3.702758834,13.7,,,
2.27994917,0.082866682,4.864991627,13.5,,,
2.721821113,0.189051565,5.662181387,12.7,,,
2.668059828,0.138210428,12.54646206,12.1,18.6,,
2.855899789,0.057890954,1.892299987,12.3,,,
2.433460151,0.173346801,1.737769565,13.8,,,
2.224786223,0.076751417,2.120633656,13.3,,,
2.553084843,0.185569449,12.68982075,14.2,,,
2.564357991,0.198948669,5.428656093,12.8,,,
2.705355578,0.138918402,3.675182963,13,,,
2.794818816,0.09297658,9.343694152,12.2,,,
2.250831815,0.115070905,5.39698376,13.2,,,
2.625545745,0.129408832,12.17347501,13.5,,,
2.329992704,0.127107748,8.640791239,13.4,,,
2.268149084,0.174595341,8.258624055,13.3,,,
2.245123331,0.091811838,5.000375624,13.3,,,
2.381162793,0.257775001,10.23283605,12.2,,,
3.158736029,0.131590999,12.17827395,10.9,28.75,,
1.926321456,0.073941507,22.67532212,12.8,,,
3.020560115,0.125725554,9.840743734,11.3,,,
3.181977522,0.135858396,10.13695564,11.7,,,
3.016288891,0.098049083,10.78644215,11.2,17.99,,
2.3603742,0.158372997,8.044638195,12.6,,,
2.698028457,0.1735054,7.464300796,12,,,
2.225236686,0.145185655,5.870668101,13,,,
2.253919105,0.122942071,4.366626047,13.7,,,
2.674367197,0.197658708,3.056918822,13.8,,,
2.223748398,0.192412827,8.485841262,13.2,,,
2.881764112,0.233661554,13.77745776,12.4,,,
2.737528926,0.072547762,2.041698713,12.8,,,
2.897452619,0.091594261,3.201304721,12.8,,,
2.308432991,0.111862657,5.954304437,13.7,,,
2.220240581,0.174104745,2.283881504,13,,,
3.122351915,0.046392832,12.01373557,11.1,25.06,,
3.11007939,0.27983533,5.852660269,14.1,,,
3.158210538,0.071483328,16.85619328,11.3,29.84,,
2.185854799,0.073134758,4.716030628,13.7,,,
2.416021267,0.192353581,0.976025918,14.5,,,
2.405069177,0.118998287,7.245922062,12.7,,,
1.957501922,0.139516646,21.9660572,13.5,,,
2.697737647,0.07622312,4.591340604,12.8,,,
2.681570771,0.169952126,13.21403419,12.9,,,
2.741952785,0.06805718,1.747686522,13,,,
2.712939438,0.212389984,8.013063202,13.1,,,
3.219551129,0.177570973,1.572350108,11.8,,,
2.40913804,0.267690051,22.26259163,13.3,,,
2.266961683,0.099815605,4.871474587,13.5,,,
2.79967009,0.185036208,10.16571478,11.1,,,
3.014178846,0.059289665,8.689972527,11.8,,,
3.219741406,0.170842497,0.881276397,11.7,,,
3.005967908,0.11067791,11.7946721,11.5,,,
2.742838014,0.056668406,16.31709983,11.7,,,
3.009324108,0.104600172,10.75494171,11.6,,,
2.183992725,0.090325488,4.904654938,13.6,,,
3.171289281,0.171809413,2.608188492,12,,,
3.086920151,0.168044782,2.038288541,12.2,,,
2.545732054,0.068995928,4.31261228,13.3,,,
2.284379197,0.249191004,3.08673987,14.1,,,
3.019643265,0.063493815,9.201587441,12,,,
3.93913211,0.081469552,0.17576105,12.9,,,
3.210953055,0.168942364,1.626221807,12.1,16.7,,
3.185204523,0.17673261,0.802677197,11.9,15.64,,
2.325627692,0.12925718,9.849284035,13.7,,,
2.339126915,0.216177775,25.59078127,13.6,,,
2.358354621,0.201208094,6.910645836,13.5,,,
2.657964406,0.099951886,11.40083143,12.3,,,
1.931798189,0.047241747,24.83690846,13.6,,,
1.945541822,0.059975775,23.71274524,14.1,,,
2.592045771,0.136012406,14.21223759,12.2,,,
2.690681316,0.108665144,13.31609255,12.8,,,
3.175638278,0.235835454,20.07852541,11.3,36.63,,
2.865054063,0.304826497,25.08797343,12.2,,,
2.68358639,0.156678611,4.798143249,12.6,,,
3.161637141,0.069218217,11.51338808,11.8,28.68,,
2.610322191,0.116294527,5.016039893,12.7,,,
2.2376956,0.085809774,3.629160789,12.8,,,
2.314864641,0.231992448,5.391209854,14.9,,,
2.174633207,0.130295615,1.323111177,14.2,,,
3.154875182,0.178544952,1.581809715,12.8,,,
3.193025324,0.121733885,0.928121411,12.1,,,
2.170340643,0.059532553,4.680639196,13.8,,,
2.156178142,0.190607617,1.674011271,14.6,,,
2.837839708,0.0733207,1.342545395,12.5,,,
2.554914368,0.204921088,16.57056564,13.7,11.34,,
2.679045588,0.113918425,3.540945126,13.3,,,
2.665039834,0.060335443,2.678172,13.2,,,
2.358037425,0.193564424,7.257075987,13.2,,,
2.257544698,0.112513903,5.044758905,13.7,,,
2.262455182,0.129622109,4.31970552,14,,,
2.238713756,0.124097973,1.273607964,13.9,,,
2.626135896,0.085650175,12.72431465,11.8,17.62,,
2.667321949,0.157808444,4.364129517,12.8,,,
2.272402234,0.116064002,5.401892025,14,,,
2.199521998,0.15312706,5.105760038,13.9,,,
2.354209085,0.180806637,2.274833131,13.2,,,
2.411375877,0.184061572,1.812880284,12.5,,,
2.197642107,0.109303367,3.658899795,13.4,,,
2.472227519,0.126871765,0.616654145,13.4,,,
3.006822986,0.106457751,10.29745763,11.5,,,
2.643846664,0.161232425,2.254237866,12.5,,,
2.219109254,0.211635158,0.744138547,15.1,,,
2.90067616,0.037975514,2.919041083,12.1,,,
2.69020753,0.118526139,8.630382311,11.6,,,
2.229813287,0.097162677,5.246084742,13.3,,,
2.328249669,0.210933002,0.49219628,13.4,,,
2.669965819,0.159626732,10.77867202,12,,,
2.566661403,0.249003592,13.67709042,13.5,,,
2.238142399,0.102856713,7.760796196,13.2,,,
2.24622691,0.183650448,5.05796544,14.3,,,
2.367283739,0.207858168,4.675457399,14.4,7.28,,
3.121474946,0.102310746,11.85945114,12,29.99,,
3.225578263,0.189833803,1.442036296,12.7,,,
2.359067317,0.136581975,7.561342003,13.7,,,
2.58843694,0.274532059,11.82196291,12.8,,,
2.347065929,0.208390287,2.159085,13.6,,,
2.264955015,0.129989001,2.541561687,13.6,,,
2.203263018,0.030443137,5.804129462,14.3,,,
2.861197922,0.349764315,12.44711973,11.5,,,
3.136778666,0.159623764,1.179791904,12.5,,,
2.252442128,0.185429042,4.049042127,13.7,,,
2.1590198,0.107257374,1.117572809,13.9,,,
2.288782597,0.055912876,6.473160086,13.6,,,
2.251461715,0.165600985,3.961406644,14.1,,,
2.378494898,0.193086105,25.32125136,12.2,,,
2.392971294,0.06794352,6.416343085,12.9,,,
3.090461271,0.114039688,0.264550773,12.4,35.18,,
3.196736794,0.132329745,28.22459115,11.6,24.16,,
2.352437879,0.142878688,8.875296781,12.7,,,
2.435282303,0.070667233,7.576437505,13.2,,,
3.182667954,0.100872271,15.17044385,11.9,27.78,,
2.309113246,0.102567835,3.878236433,13.8,,,
2.25195055,0.156185056,2.468677824,13.1,,,
3.08952681,0.122200582,11.00784578,11,26.02,,
2.553174344,0.219474693,5.963282581,12.4,,,
2.400602774,0.067041375,7.581382216,12.5,,,
3.216712947,0.136647935,5.27693594,12.1,,,
2.166630938,0.088635183,0.856417546,14.9,,,
3.143636331,0.128518525,6.375320645,11.6,,,
2.278774437,0.111732799,2.996560208,13.8,,,
2.881966596,0.075286532,1.880161254,12.7,,,
2.600968404,0.060869933,15.50130233,12.8,,,
2.303391024,0.103349385,6.778053517,13.7,,,
2.539382263,0.254376765,8.349136199,12.6,,,
2.9826668,0.06346683,10.68446119,12.9,,,
2.233191914,0.1840778,4.747861734,14.1,,,
2.559520417,0.068741293,15.00234599,12.1,,,
2.357341846,0.228165118,24.4676038,13.2,,,
2.182520471,0.109155411,3.275108937,14.2,,,
2.272367129,0.135165199,6.412495214,13.1,,,
2.631823051,0.146745134,14.54357437,11.8,,,
2.896425491,0.222693428,3.54352637,12.8,,,
2.921908323,0.23648216,8.617688496,12.7,,,
2.848248347,0.020279275,2.18217274,11.8,,,
2.468138645,0.177619052,3.618537559,13.2,,,
3.050044214,0.057702886,10.09691159,12.1,,,
3.002094487,0.080895017,9.359638922,11.7,,,
1.960679346,0.06833155,22.10141403,13.9,,,
2.236076952,0.173385878,3.546292981,13.3,,,
3.216179461,0.080902216,9.740435645,11.3,25.29,,
2.258460133,0.108061925,2.892138719,13.3,,,
2.727480145,0.055863883,10.69979928,13.3,,,
3.0223198,0.092629754,10.80250627,11.8,,,
2.603246566,0.122491106,14.65439254,12,18.5,,
2.24483842,0.178302876,5.252779011,13,,,
2.90555661,0.024740575,1.301330697,13,,,
2.631281836,0.13523182,12.40406762,13.1,,,
2.289417821,0.153391941,6.179839124,14.9,,,
3.163091837,0.093902235,10.29278322,11.7,,,
2.671560024,0.033809592,21.16750954,12.1,,,
2.314118807,0.045460907,8.078548094,14.4,,,
2.486763407,0.101249029,4.776812167,13.1,,,
2.739534238,0.238627962,5.86102908,13.7,,,
2.224623161,0.167663119,4.701765565,14.3,,,
2.429978084,0.171897133,3.169920985,14.4,,,
2.921788682,0.204696694,4.835518727,14.5,,,
2.918924863,0.021990722,1.0031135,13.4,,,
2.350043474,0.017103172,4.055660881,13.8,,,
3.095663519,0.192512834,13.94389874,11.9,18.39,,
2.204010466,0.150338216,3.65583672,13.5,,,
3.165163105,0.061052019,2.304733505,12,,,
2.334683366,0.09891772,8.573045748,12.6,,,
3.149729034,0.087624104,13.76429173,11.8,,,
2.173909201,0.19519109,2.638102872,13.5,,,
2.353926451,0.237007394,7.127913653,13.5,,,
3.105657907,0.168010116,16.57296156,10.8,28.9,,
3.056069708,0.124721187,11.0645159,11.6,,,
1.953657322,0.081376773,18.62229443,13.9,,,
2.371629701,0.185358016,22.56255657,13.6,,,
2.379020125,0.129730109,5.931098559,13,,,
2.27471852,0.190333214,4.639926355,13.5,,,
3.149211429,0.181365747,2.543389007,12.1,18,,
2.389387757,0.12913673,10.11652311,12.6,,,
2.601227403,0.167219544,12.4088002,12.1,,,
2.175984259,0.215836536,1.65151199,15.2,,,
3.176859598,0.093971039,5.994528989,12.1,21.98,,
2.188923412,0.233473065,4.566128095,14.2,,,
2.273094603,0.246655819,2.409447302,13.7,,,
2.638181305,0.178273192,13.02226088,12.5,14.6,,
2.302546172,0.138479184,3.669459137,13.4,,,
2.441683549,0.190389445,3.047378175,12.8,,,
2.626406701,0.156577713,12.53204069,11.8,,,
3.067957376,0.289580879,3.844843014,13.1,,,
3.043667843,0.092280575,10.77201847,11.4,,,
2.742422113,0.10819563,3.708172388,12.9,,,
2.639737677,0.232773565,1.768059536,13.2,11.93,,
2.270366513,0.242826698,5.015192127,13.8,,,
2.688205435,0.085523663,2.42344294,13,,,
2.412882508,0.141669323,5.202345207,13.7,,,
2.623820067,0.228318424,8.165089059,14,,,
2.14463619,0.202150933,6.670494649,14.2,,,
2.153858748,0.214635154,1.727893965,15.3,,,
3.050885321,0.243918041,8.337033096,11.6,,,
2.830103601,0.053236454,1.296445655,12.7,,,
2.886318688,0.087665998,1.163899605,13.2,,,
2.147346348,0.189149903,2.458000718,14.3,,,
2.210302931,0.058207113,2.487133173,13.5,,,
3.123807266,0.047706365,15.52794986,11,31.27,,
2.580688543,0.28065796,23.17454989,12,,,
3.11279131,0.013268008,12.92623226,12,,,
2.331295493,0.120591183,1.86419928,14.2,,,
3.002690476,0.107478273,10.92331781,12.1,,,
2.194784633,0.146331276,5.728390992,13.6,,,
2.276698434,0.126063276,5.911830187,13.3,,,
2.597058557,0.161713601,16.94824462,11.8,,,
2.352550599,0.075990733,4.567797946,13.2,,,
2.529612559,0.15493232,5.380371178,13.4,,,
3.105780017,0.170148499,2.285895135,11.8,,,
3.186688579,0.176666388,1.871811022,12.1,,,
2.201226495,0.136549301,3.83474362,13,,,
2.648747165,0.174401196,11.97050237,13.2,,,
2.744462677,0.06427788,4.488341288,12.8,,,
2.574397268,0.315680264,4.891834553,13,,,
2.169197024,0.192860256,3.09620248,13.9,,,
2.271708333,0.169062424,4.811723856,13.6,,,
2.749048918,0.180807078,12.70882794,11.5,,,
2.256980852,0.166659056,7.528164936,13.4,,,
3.158643471,0.111110756,16.97762764,11.5,,,
3.153628095,0.129689321,7.435310439,11.3,29.84,,
2.445049328,0.203048058,24.2253925,13.5,,,
3.009217217,0.077915731,9.095756398,11.5,27.61,,
3.148199263,0.006261055,9.004300582,10.8,27.96,,
3.019092818,0.090609659,0.939734537,13,,,
3.153683757,0.22279415,7.863299041,12.2,,,
2.60549705,0.146201207,15.10924637,12.3,,,
2.60112659,0.164135194,11.7562302,12.4,,,
2.262400454,0.123331176,4.914550084,13.6,,,
2.916654431,0.058571735,0.897767106,14,,,
2.634338835,0.209372553,9.923447005,13.6,9.66,,
3.150017764,0.040883329,16.98201172,10.7,29.67,,
2.52507355,0.111115787,5.416664728,12.7,,,
2.758360278,0.361621006,31.425821,12.6,,,
2.39610825,0.144592132,7.23278114,12.9,,,
2.38455649,0.176950051,3.203027292,13.1,,,
3.117524747,0.190626638,1.228711719,13.3,,,
3.429620248,0.077401878,18.88811115,11.3,24.84,,
2.606089485,0.108383801,13.78355496,12.8,,,
3.079855099,0.231167263,14.98932483,11.8,,,
3.022373541,0.099125324,8.649794517,11.3,,,
2.293582957,0.110799291,5.882907428,13.7,,,
2.626159337,0.213126993,6.022756319,13.2,,,
2.16742106,0.145010215,0.910884358,14.3,,,
3.201045553,0.139945577,1.835771545,12.5,,,
2.874421184,0.07695891,2.70496694,12,,,
2.780850475,0.180608807,4.624314713,13.2,,,
2.322818354,0.028998554,1.896376704,13.2,,,
2.252957441,0.209862511,1.976080792,15,,,
3.243599962,0.145819743,0.81777093,13.1,,,
2.564184025,0.213682472,5.619874152,13.3,,,
2.272293845,0.063783413,7.586084181,13.4,,,
2.406634832,0.213279704,2.131182905,13.9,,,
2.572158405,0.184097967,12.34198498,13.2,,,
2.23332032,0.177371613,3.886752207,14.1,,,
2.998056517,0.106424169,10.51039806,12.7,,,
2.574098738,0.1134462,14.47974857,12.8,,,
2.368799241,0.061588227,6.939575588,13,,,
2.908930303,0.193849485,1.71470372,13.3,,,
2.546128772,0.241698797,5.096209426,13.2,,,
2.869399844,0.328874744,32.83865074,11.9,,,
3.010016242,0.075080966,9.897709573,11.6,,,
3.014256768,0.040616111,10.47479687,12,,,
2.534745928,0.266673506,6.27351182,14.1,,,
2.663289848,0.171589869,13.69510462,12.8,,,
2.32960719,0.20489545,1.592013329,13.4,,,
2.2509103,0.092006056,1.850070893,14.2,,,
2.240166994,0.069392644,3.344172311,14.4,,,
2.251795085,0.171590758,1.308390798,14.1,,,
3.183594313,0.071013073,7.637649079,11.2,,,
2.680170118,0.187311723,13.34055259,13.4,,,
2.215270515,0.060778532,5.269453508,12.9,,,
2.308133922,0.157149237,1.481303437,13.6,,,
2.714795624,0.203613974,14.65841133,12.2,,,
2.762866697,0.06553414,3.699267507,12.4,,,
3.173121141,0.225903318,2.360272647,12.3,,,
2.174997571,0.124461689,3.353483953,13.9,,,
2.295828413,0.131707521,3.644677854,13,,,
3.150258896,0.0760824,16.17138308,12.4,,,
2.158363012,0.058904528,3.408530046,14.3,,,
2.425372837,0.074776311,5.571239089,13.1,,,
2.154371898,0.212609124,1.099844235,14.6,,,
3.198875698,0.139303605,2.34758272,12.1,,,
3.147958092,0.089031153,11.0511239,11.7,33.77,,
3.226675597,0.050032843,14.63609392,11.5,28.52,,
2.377805721,0.24147971,4.288353116,12.9,,,
2.933417671,0.093676473,19.36194862,11.8,,,
2.262191395,0.091215287,8.880988635,13.2,,,
2.435984643,0.125871508,2.341518001,13.9,,,
3.004894246,0.107280661,10.56762312,11.7,,,
2.919467201,0.054012783,2.511049755,12.1,,,
2.305672474,0.180745296,4.303110295,12.9,,,
2.609601647,0.156500317,13.51504604,12,,,
3.141113928,0.184239623,2.931003398,11.4,,,
2.272887123,0.111212311,7.029811646,13.5,,,
3.014520843,0.053821395,11.41960488,12.5,,,
2.417261359,0.227219517,24.33950249,13.2,,,
3.01305528,0.04600253,11.0635449,11.3,,,
3.112570766,0.159594711,1.867802314,12.4,,,
2.241116268,0.105439295,5.844365087,13.3,,,
3.13129639,0.193365593,2.569726769,12.7,,,
2.577228489,0.067891141,13.38137431,12.8,,,
2.530971627,0.137437183,5.485956577,13.8,,,
2.627224235,0.173103055,1.392922554,13.2,,,
2.199209925,0.160606106,2.942249454,13.6,,,
2.400427925,0.118633619,0.86630435,13.4,,,
2.294256138,0.143086857,5.870801847,13.3,,,
2.257176781,0.197061267,5.762137134,13.4,,,
2.398295312,0.168483869,11.50415742,13.1,,,
2.453780481,0.147450886,7.464249028,13.7,,,
3.091696876,0.168880745,2.904025624,12,,,
2.635984817,0.201696303,7.264687494,13.2,,,
3.126609761,0.147678177,6.997107383,11.8,,,
2.253706102,0.232042343,7.18038509,13.7,,,
2.592554181,0.133816034,12.64015931,12.2,,,
2.612573646,0.190145936,1.972688489,13.2,,,
3.064816542,0.06911276,8.739886963,12.4,,,
2.259667341,0.16715127,3.301321711,13.6,,,
2.391250742,0.226930015,1.537071194,14.2,,,
2.252375432,0.184842722,6.558422668,12.8,,,
2.514352282,0.045326157,6.543186232,12.9,,,
2.803721949,0.077927666,7.379097411,12.2,,,
3.033447085,0.063741499,11.61867927,12,,,
2.251061264,0.131692035,5.00040494,13.2,,,
3.111014085,0.068108665,6.029678231,11.1,28.47,,
3.183473138,0.180275364,10.08398512,12.2,,,
2.908153629,0.08782695,2.018835865,12.2,,,
2.226549159,0.100424716,6.611503622,13.3,,,
2.991899657,0.10426869,8.564390057,11.7,,,
2.414519843,0.173351846,1.325576787,13.6,,,
2.416304017,0.234103995,9.47869225,13,,,
2.229691414,0.184357578,5.496651796,14.2,,,
2.668435244,0.213519915,2.837721595,13.6,,,
2.642555613,0.203200191,10.76914994,12.6,16.5,,
2.24195667,0.124250147,5.452673569,12.9,,,
2.318448363,0.113573288,13.19591178,12.1,15.44,,
3.130367085,0.127847515,2.952725228,12.8,,,
2.55256932,0.077752371,14.75093261,11.9,,,
3.147209735,0.102505094,7.431702331,11.7,23.1,,
2.255454196,0.180194481,4.859585573,13.8,,,
2.176617603,0.114398274,3.391585994,14,,,
2.745158319,0.007416594,4.907336804,13.1,,,
3.105465485,0.156733274,0.585150625,12.5,,,
2.794665528,0.080114621,13.00679423,12.8,,,
2.529432379,0.293849093,9.604315203,12.2,,,
2.783189063,0.013504811,3.198218819,12.1,,,
3.196873112,0.060344287,16.09921357,11,26.34,,
2.663228697,0.169099353,12.71981144,13,,,
2.838255596,0.087193724,1.657818493,13.1,,,
2.431153661,0.217332964,14.59989847,13.2,8.78,,
2.350779081,0.149307804,7.250205091,12.8,,,
2.59989752,0.226464434,3.891881,13.2,13.02,,
2.571668029,0.073542727,9.642789301,13.7,,,
2.484984994,0.051891339,1.182940999,13.2,,,
2.47135677,0.131921331,7.719629769,13.3,,,
3.003344459,0.116714242,10.70065568,12,,,
2.800422841,0.196247716,8.12344695,12.7,18.2,,
2.749176025,0.014833874,4.886383687,12.6,,,
2.616791044,0.112159087,14.32340527,11.6,,,
2.595101454,0.158440851,11.66054206,12.6,13.58,,
3.017553402,0.125319434,10.87133393,11.9,,,
3.134379273,0.083237628,9.04554873,12,,,
2.304573681,0.110003181,6.432939267,13.5,,,
2.240283907,0.066227307,3.575183104,13.6,,,
2.387248366,0.108774512,3.811896872,12.7,,,
2.355516869,0.125881045,5.805504394,13.1,,,
2.174969811,0.12989801,5.765713044,13.6,,,
2.667481815,0.224030053,31.58452358,12.6,,,
2.470164495,0.013926019,4.167930534,12.6,,,
3.023378865,0.131973843,8.670877488,12.3,,,
3.188393787,0.125014209,5.23540254,11.4,,,
3.062659812,0.069603626,9.758708351,11.9,,,
2.605399156,0.215564738,12.07956194,12,,,
2.230868681,0.170420865,6.454342696,13.2,,,
2.590229631,0.198902392,12.75391201,12.2,,,
2.264272562,0.079845957,0.877696833,13.8,,,
2.466707982,0.157524326,3.862869807,13.4,,,
2.376739385,0.15295838,6.163808809,14.6,,,
2.765087048,0.146148968,6.962959298,12.2,,,
2.379580037,0.086506238,10.35768921,12.4,,,
2.673781495,0.11449709,11.35071758,12,,,
2.715154019,0.223472608,12.02276981,11.5,25.23,,
2.788857551,0.03653267,8.108998994,12,,,
2.238790172,0.128731852,3.305968505,12.9,,,
3.018262759,0.115067686,11.17380243,11.6,,,
2.562718211,0.073677003,14.22415273,13.5,,,
3.097626364,0.170244063,0.800958097,11.7,,,
2.854444894,0.034206285,2.849776175,11.2,,,
3.178757817,0.116648161,11.42692776,11.4,26.7,,
2.871671897,0.061655,2.847496549,12.7,,,
2.540962574,0.27397553,6.274649082,11.8,,,
2.74595419,0.153722352,13.86090464,11.9,,,
2.617241408,0.206391728,8.316896372,12.4,,,
3.116507523,0.144736917,1.126446093,13.5,,,
3.165886812,0.14224755,0.734690237,12.6,,,
2.478274819,0.105278862,6.660765465,12.9,,,
3.189631369,0.203112081,0.9514489,12.6,,,
2.623695939,0.179373948,12.88976005,12.9,,,
2.65719508,0.171621018,12.80078978,11.2,28.21,,
3.084018459,0.10392326,2.880627991,12.2,,,
3.126637195,0.134127597,6.144891346,11.9,,,
2.397090549,0.190513185,5.569762756,13.5,,,
3.211357036,0.147626734,0.201849612,11.6,,,
2.424461172,0.177239668,3.145301131,14.1,,,
2.787736903,0.112946538,9.253336619,13,,,
2.402883712,0.069795951,8.289988287,12.8,,,
2.846667167,0.081390888,1.510869949,12.4,,,
3.018552829,0.068521191,11.23630807,11.5,,,
2.468258916,0.201283196,7.532363376,13,,,
3.691250561,0.498952276,19.28430407,13.1,,,
2.390335603,0.169332667,3.376255741,13.7,,,
2.340103773,0.105461714,4.220072593,13,,,
2.667327471,0.207355101,14.96974359,12.3,,,
2.339070054,0.207017868,23.48627831,13,,,
2.26018971,0.148244248,2.613269845,13.9,,,
3.024039333,0.056013234,10.33970031,12,,,
2.424952098,0.131442728,7.090536237,13.2,,,
2.31257446,0.169732582,4.798913894,13.5,,,
2.658117994,0.193394951,11.75010553,12.9,,,
2.560984423,0.134044415,8.034138874,13.2,,,
1.967058291,0.038972503,16.84842532,13.7,,,
2.686707456,0.310626837,7.70482308,12.2,16.56,,
2.339399038,0.130728794,2.680534884,13.9,,,
2.229258058,0.137370838,3.986823813,14.1,,,
2.310633603,0.046613049,6.286541863,13.6,,,
2.391069387,0.063374711,6.04700453,13,,,
2.407899626,0.13673172,3.151352646,12.9,,,
2.587074474,0.159392303,15.86993728,12.5,,,
2.567996123,0.108262508,14.84626512,11.9,,,
2.157115262,0.033013346,4.00029935,13.7,,,
2.677640205,0.084216885,8.377562215,12.2,12.86,,
2.578709913,0.083912961,14.89086874,11.8,,,
2.927059005,0.072672383,3.021006026,12.2,,,
2.581160003,0.136080593,13.51868937,12.9,,,
3.145892431,0.209674799,14.0930561,11.7,,,
3.007920437,0.114083547,9.038504934,11.6,,,
3.191780551,0.08686462,14.92162248,10.4,35.57,,
3.182069144,0.159384448,2.710492152,11.8,,,
2.706520603,0.046297284,4.31001574,14,,,
2.162214055,0.130885719,3.893370267,13.8,,,
2.697578533,0.141105382,13.22232552,12.6,,,
